EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;INICIO;FIM;TEMPO_TOTAL_LINHA_SEGUNDOS;STATUS_FECHAMENTO;ULTIMO_EVENTO
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;01;2026-06-28 20:35:27;2026-06-28 20:35:27;0,299;FIM_POR_NOVA_LINHA;[AVISO][CONFIGURAÇÃO] Apenas 1 relatório foi carregado. Verifique se o .env usado é o correto e se RELATORIO_02, RELATORIO_03... existem nele.
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;9;2026-06-28 20:35:27;2026-06-28 20:37:11;103,714;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_9 | status=PLACEHOLDER_GERADO | tempo=8.52s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;10;2026-06-28 20:37:11;2026-06-28 20:37:20;9,747;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_10 | status=PLACEHOLDER_GERADO | tempo=8.66s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;11;2026-06-28 20:37:20;2026-06-28 20:37:30;9,628;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_11 | status=PLACEHOLDER_GERADO | tempo=8.57s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;12;2026-06-28 20:37:30;2026-06-28 20:37:40;9,568;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_12 | status=PLACEHOLDER_GERADO | tempo=8.5s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;13;2026-06-28 20:37:40;2026-06-28 20:37:49;9,454;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_13 | status=PLACEHOLDER_GERADO | tempo=8.37s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;14;2026-06-28 20:37:49;2026-06-28 20:37:59;9,595;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_14 | status=DOWNLOAD_OK | tempo=7.5s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;15;2026-06-28 20:37:59;2026-06-28 20:38:07;8,737;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_15 | status=DOWNLOAD_OK | tempo=6.67s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;16;2026-06-28 20:38:07;2026-06-28 20:38:17;9,55;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_16 | status=PLACEHOLDER_GERADO | tempo=8.48s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;17;2026-06-28 20:38:17;2026-06-28 20:38:26;9,431;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_17 | status=PLACEHOLDER_GERADO | tempo=8.33s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;18;2026-06-28 20:38:26;2026-06-28 20:38:36;9,384;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_18 | status=PLACEHOLDER_GERADO | tempo=8.29s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;19;2026-06-28 20:38:36;2026-06-28 20:38:45;9,414;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_19 | status=PLACEHOLDER_GERADO | tempo=8.31s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;20;2026-06-28 20:38:45;2026-06-28 20:38:55;9,833;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_20 | status=PLACEHOLDER_GERADO | tempo=8.71s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;21;2026-06-28 20:38:55;2026-06-28 20:39:04;9,461;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_21 | status=PLACEHOLDER_GERADO | tempo=8.36s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;22;2026-06-28 20:39:04;2026-06-28 20:39:14;9,385;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_22 | status=PLACEHOLDER_GERADO | tempo=8.32s
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;1;23;2026-06-28 20:39:14;2026-06-28 20:39:23;9,408;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_01_Walceir_P1 | pagina=1 | origem=tr_child_23 | status=PLACEHOLDER_GERADO | tempo=8.31s
