EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;INICIO;FIM;TEMPO_TOTAL_LINHA_SEGUNDOS;STATUS_FECHAMENTO;ULTIMO_EVENTO
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;;04;2026-06-29 09:40:39;2026-06-29 09:40:40;0,255;FIM_POR_NOVA_LINHA;[AVISO][CONFIGURAÇÃO] Apenas 1 relatório foi carregado. Verifique se o .env usado é o correto e se RELATORIO_02, RELATORIO_03... existem nele.
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;9;2026-06-29 09:40:40;2026-06-29 09:42:34;114,403;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_9 | status=DOWNLOAD_OK | tempo=6.33s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;10;2026-06-29 09:42:34;2026-06-29 09:42:43;8,469;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_10 | status=DOWNLOAD_OK | tempo=6.46s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;11;2026-06-29 09:42:43;2026-06-29 09:42:51;8,342;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_11 | status=DOWNLOAD_OK | tempo=6.3s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;12;2026-06-29 09:42:51;2026-06-29 09:42:59;8,495;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_12 | status=DOWNLOAD_OK | tempo=6.43s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;13;2026-06-29 09:42:59;2026-06-29 09:43:08;8,648;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_13 | status=DOWNLOAD_OK | tempo=6.58s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;14;2026-06-29 09:43:08;2026-06-29 09:43:17;9,231;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_14 | status=DOWNLOAD_OK | tempo=7.24s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;15;2026-06-29 09:43:17;2026-06-29 09:43:26;8,388;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_15 | status=DOWNLOAD_OK | tempo=6.31s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;16;2026-06-29 09:43:26;2026-06-29 09:43:35;9,156;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_16 | status=DOWNLOAD_OK | tempo=7.13s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;17;2026-06-29 09:43:35;2026-06-29 09:43:43;8,302;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_17 | status=DOWNLOAD_OK | tempo=6.27s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;18;2026-06-29 09:43:43;2026-06-29 09:43:52;8,335;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_18 | status=DOWNLOAD_OK | tempo=6.31s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;19;2026-06-29 09:43:52;2026-06-29 09:44:00;8,562;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_19 | status=DOWNLOAD_OK | tempo=6.41s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;20;2026-06-29 09:44:00;2026-06-29 09:44:09;8,39;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_20 | status=DOWNLOAD_OK | tempo=6.34s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;21;2026-06-29 09:44:09;2026-06-29 09:44:17;8,588;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_21 | status=DOWNLOAD_OK | tempo=6.51s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;22;2026-06-29 09:44:17;2026-06-29 09:44:26;9,031;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_22 | status=DOWNLOAD_OK | tempo=6.99s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;23;2026-06-29 09:44:26;2026-06-29 09:44:35;8,366;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_23 | status=DOWNLOAD_OK | tempo=6.28s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;24;2026-06-29 09:44:35;2026-06-29 09:44:43;8,298;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_24 | status=DOWNLOAD_OK | tempo=6.26s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;25;2026-06-29 09:44:43;2026-06-29 09:44:51;8,578;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_25 | status=DOWNLOAD_OK | tempo=6.51s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;26;2026-06-29 09:44:51;2026-06-29 09:45:00;8,497;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_26 | status=DOWNLOAD_OK | tempo=6.48s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;27;2026-06-29 09:45:00;2026-06-29 09:45:08;8,477;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_27 | status=DOWNLOAD_OK | tempo=6.32s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;28;2026-06-29 09:45:08;2026-06-29 09:45:17;8,257;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_28 | status=DOWNLOAD_OK | tempo=6.22s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;29;2026-06-29 09:45:17;2026-06-29 09:45:25;8,585;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_29 | status=DOWNLOAD_OK | tempo=6.41s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;30;2026-06-29 09:45:25;2026-06-29 09:45:34;8,289;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_30 | status=DOWNLOAD_OK | tempo=6.28s
20260629_094039;RELATORIO_04_Walceir_P9;4;Walceir;P9;1;31;2026-06-29 09:45:34;2026-06-29 09:45:42;8,469;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_04_Walceir_P9 | pagina=1 | origem=tr_child_31 | status=DOWNLOAD_OK | tempo=6.36s
