LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA
Camila;SEM_EDIT_PLACEHOLDER;CASSILANDIA.CTL.018.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""CASSILANDIA.CTL.018.V6"").click()";CASSILANDIA-GAF.02 - REALIZAR AJUSTE DE ATIVOS - AJUSTE METODO DEPREC/AMORT/EXAUS (APROVAR);1;tr_child_12
