LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA
Camila;SEM_EDIT_PLACEHOLDER;CASSILANDIA.CTL.030.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""CASSILANDIA.CTL.030.V6"").click()";CASSILANDIA-GAF.11 - REALIZAR INVENTÁRIO DE ATIVOS;1;tr_child_38
