LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA
Camila;SEM_EDIT_PLACEHOLDER;CASSILANDIA.CTL.0067.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""CASSILANDIA.CTL.0067.V6"").click()";CASSILANDIA-GAF.06.4-DEPREC ATIVOS BIO MATRIZES RECRIA-APONTAMENTO POR PLANILHA (PROCESSO STANDARD);1;tr_child_36
