EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;INICIO;FIM;TEMPO_TOTAL_LINHA_SEGUNDOS;STATUS_FECHAMENTO;ULTIMO_EVENTO
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;;14;2026-06-29 16:39:51;2026-06-29 16:39:51;0,244;FIM_POR_NOVA_LINHA;[AVISO][CONFIGURAÇÃO] Apenas 1 relatório foi carregado. Verifique se o .env usado é o correto e se RELATORIO_02, RELATORIO_03... existem nele.
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;9;2026-06-29 16:39:51;2026-06-29 16:41:51;119,268;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_9 | status=DOWNLOAD_OK | tempo=7.1s
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;10;2026-06-29 16:41:51;2026-06-29 16:42:00;9,576;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_10 | status=PLACEHOLDER_GERADO | tempo=8.5s
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;11;2026-06-29 16:42:00;2026-06-29 16:42:10;9,406;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_11 | status=PLACEHOLDER_GERADO | tempo=8.34s
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;12;2026-06-29 16:42:10;2026-06-29 16:42:19;9,292;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_12 | status=PLACEHOLDER_GERADO | tempo=8.22s
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;13;2026-06-29 16:42:19;2026-06-29 16:42:29;9,573;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_13 | status=PLACEHOLDER_GERADO | tempo=8.49s
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;14;2026-06-29 16:42:29;2026-06-29 16:42:38;9,436;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_14 | status=PLACEHOLDER_GERADO | tempo=8.41s
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;15;2026-06-29 16:42:38;2026-06-29 16:42:48;9,534;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_15 | status=PLACEHOLDER_GERADO | tempo=8.52s
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;16;2026-06-29 16:42:48;2026-06-29 16:42:57;9,265;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_16 | status=PLACEHOLDER_GERADO | tempo=8.21s
20260629_163951;RELATORIO_14_RenatoMezzalira_P2;14;RenatoMezzalira;P2;1;17;2026-06-29 16:42:57;2026-06-29 16:43:06;9,531;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_14_RenatoMezzalira_P2 | pagina=1 | origem=tr_child_17 | status=PLACEHOLDER_GERADO | tempo=8.35s
