EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;ETAPA;INICIO;FIM;TEMPO_SEGUNDOS;STATUS;DETALHE;ERRO
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;BROWSER_LAUNCH;2026-06-29 17:02:57;2026-06-29 17:02:58;0,765;OK;BrowserType.launch | OTIMIZADO: slow_mo reduzido de 300ms para 0ms;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_GOTO;2026-06-29 17:02:58;2026-06-29 17:03:02;3,813;OK;Page.goto(url_oculta);
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:02;2026-06-29 17:03:04;2,007;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:04;2026-06-29 17:03:04;0,065;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_FILL;2026-06-29 17:03:04;2026-06-29 17:03:04;0,033;OK;Locator.fill(valor_oculto);
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:04;2026-06-29 17:03:05;0,81;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:05;2026-06-29 17:03:06;0,817;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:06;2026-06-29 17:03:06;0,009;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_FILL;2026-06-29 17:03:06;2026-06-29 17:03:06;0,013;OK;Locator.fill(valor_oculto);
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:06;2026-06-29 17:03:07;1,01;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:07;2026-06-29 17:03:07;0,01;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_CLICK;2026-06-29 17:03:07;2026-06-29 17:03:07;0,051;OK;Locator.click;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:07;2026-06-29 17:03:12;5,007;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 17:03:12;2026-06-29 17:03:17;4,76;OK;Page.wait_for_load_state;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 17:03:17;2026-06-29 17:03:20;3,278;OK;Page.wait_for_load_state;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:20;2026-06-29 17:03:20;0,018;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:20;2026-06-29 17:03:20;0,006;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:20;2026-06-29 17:03:20;0,005;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:20;2026-06-29 17:03:20;0,005;OK;Locator.wait_for | OTIMIZADO: overlay APEX: timeout reduzido de 8000ms para 1000ms;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:20;2026-06-29 17:03:23;3,016;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:23;2026-06-29 17:03:23;0,013;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:23;2026-06-29 17:03:24;1,517;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_CLICK;2026-06-29 17:03:24;2026-06-29 17:03:25;0,051;OK;Locator.click;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:25;2026-06-29 17:03:28;3,018;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:28;2026-06-29 17:03:28;0,008;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:28;2026-06-29 17:03:29;1,004;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_CLICK;2026-06-29 17:03:29;2026-06-29 17:03:29;0,025;OK;Locator.click;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:29;2026-06-29 17:03:32;3,014;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:32;2026-06-29 17:03:32;0,01;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:32;2026-06-29 17:03:33;1,007;OK;Page.wait_for_timeout;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_CLICK;2026-06-29 17:03:33;2026-06-29 17:03:37;4,583;OK;Locator.click;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 17:03:37;2026-06-29 17:03:39;1,852;OK;Page.wait_for_load_state;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 17:03:39;2026-06-29 17:03:40;1,125;OK;Page.wait_for_load_state;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:40;2026-06-29 17:03:40;0,023;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:40;2026-06-29 17:03:40;0,006;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:40;2026-06-29 17:03:40;0,006;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:40;2026-06-29 17:03:40;0,004;OK;Locator.wait_for | OTIMIZADO: overlay APEX: timeout reduzido de 8000ms para 1000ms;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:40;2026-06-29 17:03:40;0,009;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:40;2026-06-29 17:03:41;0,462;OK;Page.wait_for_timeout | OTIMIZADO: wait_for_timeout reduzido de 1000ms para 450ms;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_WAIT_FOR;2026-06-29 17:03:41;2026-06-29 17:03:41;0,011;OK;Locator.wait_for;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:41;2026-06-29 17:03:41;0,453;OK;Page.wait_for_timeout | OTIMIZADO: wait_for_timeout reduzido de 1000ms para 450ms;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;LOCATOR_SELECT_OPTION;2026-06-29 17:03:41;2026-06-29 17:03:41;0,014;OK;Locator.select_option;
20260629_170256;RELATORIO_15_RenatoMezzalira_P3;15;RenatoMezzalira;P3;;9;PAGE_WAIT_TIMEOUT;2026-06-29 17:03:41;2026-06-29 17:03:42;0,458;OK;Page.wait_for_timeout | OTIMIZADO: wait_for_timeout reduzido de 3000ms para 450ms;
