EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;INICIO;FIM;TEMPO_TOTAL_LINHA_SEGUNDOS;STATUS_FECHAMENTO;ULTIMO_EVENTO
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;;13;2026-06-29 15:32:39;2026-06-29 15:32:40;0,191;FIM_POR_NOVA_LINHA;[AVISO][CONFIGURAÇÃO] Apenas 1 relatório foi carregado. Verifique se o .env usado é o correto e se RELATORIO_02, RELATORIO_03... existem nele.
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;9;2026-06-29 15:32:40;2026-06-29 15:34:44;124,882;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_9 | status=PLACEHOLDER_GERADO | tempo=9.16s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;10;2026-06-29 15:34:44;2026-06-29 15:34:54;9,374;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_10 | status=DOWNLOAD_OK | tempo=7.11s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;11;2026-06-29 15:34:54;2026-06-29 15:35:04;9,573;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_11 | status=DOWNLOAD_OK | tempo=7.82s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;12;2026-06-29 15:35:04;2026-06-29 15:35:14;9,955;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_COM_EDIT_DOWNLOAD | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_12 | status=DOWNLOAD_OK | tempo=7.69s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;13;2026-06-29 15:35:14;2026-06-29 15:35:24;9,794;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_13 | status=PLACEHOLDER_GERADO | tempo=8.63s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;14;2026-06-29 15:35:24;2026-06-29 15:35:35;11,025;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_14 | status=PLACEHOLDER_GERADO | tempo=9.84s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;15;2026-06-29 15:35:35;2026-06-29 15:35:46;10,68;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_15 | status=PLACEHOLDER_GERADO | tempo=9.51s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;16;2026-06-29 15:35:46;2026-06-29 15:35:56;10,039;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_16 | status=PLACEHOLDER_GERADO | tempo=8.83s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;17;2026-06-29 15:35:56;2026-06-29 15:36:06;9,919;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_17 | status=PLACEHOLDER_GERADO | tempo=8.72s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;18;2026-06-29 15:36:06;2026-06-29 15:36:15;9,968;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_18 | status=PLACEHOLDER_GERADO | tempo=8.75s
20260629_153239;RELATORIO_13_RenatoMezzalira_P1;13;RenatoMezzalira;P1;1;19;2026-06-29 15:36:15;2026-06-29 15:36:25;9,887;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_13_RenatoMezzalira_P1 | pagina=1 | origem=tr_child_19 | status=PLACEHOLDER_GERADO | tempo=8.72s
