EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;INICIO;FIM;TEMPO_TOTAL_LINHA_SEGUNDOS;STATUS_FECHAMENTO;ULTIMO_EVENTO
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;;05;2026-06-29 10:07:10;2026-06-29 10:07:11;0,281;FIM_POR_NOVA_LINHA;[AVISO][CONFIGURAÇÃO] Apenas 1 relatório foi carregado. Verifique se o .env usado é o correto e se RELATORIO_02, RELATORIO_03... existem nele.
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;9;2026-06-29 10:07:11;2026-06-29 10:09:24;133,271;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_9 | status=PLACEHOLDER_GERADO | tempo=8.42s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;10;2026-06-29 10:09:24;2026-06-29 10:09:34;9,532;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_10 | status=PLACEHOLDER_GERADO | tempo=8.47s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;11;2026-06-29 10:09:34;2026-06-29 10:09:43;9,523;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_11 | status=PLACEHOLDER_GERADO | tempo=8.46s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;12;2026-06-29 10:09:43;2026-06-29 10:09:53;9,476;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_12 | status=PLACEHOLDER_GERADO | tempo=8.41s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;13;2026-06-29 10:09:53;2026-06-29 10:10:02;9,565;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_13 | status=PLACEHOLDER_GERADO | tempo=8.51s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;14;2026-06-29 10:10:02;2026-06-29 10:10:12;9,61;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_14 | status=PLACEHOLDER_GERADO | tempo=8.55s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;15;2026-06-29 10:10:12;2026-06-29 10:10:21;9,559;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_15 | status=PLACEHOLDER_GERADO | tempo=8.5s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;16;2026-06-29 10:10:21;2026-06-29 10:10:31;9,504;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_16 | status=PLACEHOLDER_GERADO | tempo=8.43s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;17;2026-06-29 10:10:31;2026-06-29 10:10:40;9,62;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_17 | status=PLACEHOLDER_GERADO | tempo=8.52s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;18;2026-06-29 10:10:40;2026-06-29 10:10:50;9,615;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_18 | status=PLACEHOLDER_GERADO | tempo=8.55s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;19;2026-06-29 10:10:50;2026-06-29 10:11:00;9,606;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_19 | status=PLACEHOLDER_GERADO | tempo=8.56s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;20;2026-06-29 10:11:00;2026-06-29 10:11:09;9,526;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_20 | status=PLACEHOLDER_GERADO | tempo=8.44s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;21;2026-06-29 10:11:09;2026-06-29 10:11:19;9,471;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_21 | status=PLACEHOLDER_GERADO | tempo=8.39s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;22;2026-06-29 10:11:19;2026-06-29 10:11:28;9,531;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_22 | status=PLACEHOLDER_GERADO | tempo=8.47s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;23;2026-06-29 10:11:28;2026-06-29 10:11:38;9,481;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_23 | status=PLACEHOLDER_GERADO | tempo=8.41s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;24;2026-06-29 10:11:38;2026-06-29 10:11:47;9,606;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_24 | status=PLACEHOLDER_GERADO | tempo=8.53s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;25;2026-06-29 10:11:47;2026-06-29 10:11:57;9,485;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_25 | status=PLACEHOLDER_GERADO | tempo=8.4s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;26;2026-06-29 10:11:57;2026-06-29 10:12:06;9,511;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_26 | status=PLACEHOLDER_GERADO | tempo=8.44s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;27;2026-06-29 10:12:06;2026-06-29 10:12:16;9,771;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_27 | status=PLACEHOLDER_GERADO | tempo=8.66s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;28;2026-06-29 10:12:16;2026-06-29 10:12:26;9,641;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_28 | status=PLACEHOLDER_GERADO | tempo=8.6s
20260629_100710;RELATORIO_05_LucasRamos_P1;5;LucasRamos;P1;1;29;2026-06-29 10:12:26;2026-06-29 10:12:35;9,442;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_05_LucasRamos_P1 | pagina=1 | origem=tr_child_29 | status=PLACEHOLDER_GERADO | tempo=8.3s
