EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;INICIO;FIM;TEMPO_TOTAL_LINHA_SEGUNDOS;STATUS_FECHAMENTO;ULTIMO_EVENTO
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;10;2026-06-29 11:38:24;2026-06-29 11:38:24;0,209;FIM_POR_NOVA_LINHA;[AVISO][CONFIGURAÇÃO] Apenas 1 relatório foi carregado. Verifique se o .env usado é o correto e se RELATORIO_02, RELATORIO_03... existem nele.
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;9;2026-06-29 11:38:24;2026-06-29 11:40:19;115,685;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_9 | status=PLACEHOLDER_GERADO | tempo=8.92s
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;10;2026-06-29 11:40:19;2026-06-29 11:40:30;10,111;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_10 | status=PLACEHOLDER_GERADO | tempo=8.88s
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;11;2026-06-29 11:40:30;2026-06-29 11:40:39;9,695;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_11 | status=PLACEHOLDER_GERADO | tempo=8.57s
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;12;2026-06-29 11:40:39;2026-06-29 11:40:49;9,658;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_12 | status=PLACEHOLDER_GERADO | tempo=8.55s
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;13;2026-06-29 11:40:49;2026-06-29 11:40:59;9,873;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_13 | status=PLACEHOLDER_GERADO | tempo=8.67s
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;14;2026-06-29 11:40:59;2026-06-29 11:41:09;9,958;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_14 | status=PLACEHOLDER_GERADO | tempo=8.74s
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;15;2026-06-29 11:41:09;2026-06-29 11:41:19;10,236;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_15 | status=PLACEHOLDER_GERADO | tempo=9.06s
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;16;2026-06-29 11:41:19;2026-06-29 11:41:29;9,62;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_16 | status=PLACEHOLDER_GERADO | tempo=8.48s
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;1;17;2026-06-29 11:41:29;2026-06-29 11:41:38;9,774;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_10_Camila_P2 | pagina=1 | origem=tr_child_17 | status=PLACEHOLDER_GERADO | tempo=8.59s
