EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;INICIO;FIM;TEMPO_TOTAL_LINHA_SEGUNDOS;STATUS_FECHAMENTO;ULTIMO_EVENTO
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;;09;2026-06-29 10:53:14;2026-06-29 10:53:14;0,249;FIM_POR_NOVA_LINHA;[AVISO][CONFIGURAÇÃO] Apenas 1 relatório foi carregado. Verifique se o .env usado é o correto e se RELATORIO_02, RELATORIO_03... existem nele.
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;9;2026-06-29 10:53:14;2026-06-29 10:55:23;128,338;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_9 | status=PLACEHOLDER_GERADO | tempo=8.46s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;10;2026-06-29 10:55:23;2026-06-29 10:55:32;9,554;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_10 | status=PLACEHOLDER_GERADO | tempo=8.5s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;11;2026-06-29 10:55:32;2026-06-29 10:55:42;9,608;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_11 | status=PLACEHOLDER_GERADO | tempo=8.54s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;12;2026-06-29 10:55:42;2026-06-29 10:55:51;9,453;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_12 | status=PLACEHOLDER_GERADO | tempo=8.38s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;13;2026-06-29 10:55:51;2026-06-29 10:56:01;9,622;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_13 | status=PLACEHOLDER_GERADO | tempo=8.54s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;14;2026-06-29 10:56:01;2026-06-29 10:56:10;9,577;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_14 | status=PLACEHOLDER_GERADO | tempo=8.5s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;15;2026-06-29 10:56:10;2026-06-29 10:56:20;9,574;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_15 | status=PLACEHOLDER_GERADO | tempo=8.49s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;16;2026-06-29 10:56:20;2026-06-29 10:56:30;9,59;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_16 | status=PLACEHOLDER_GERADO | tempo=8.52s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;17;2026-06-29 10:56:30;2026-06-29 10:56:39;9,632;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_17 | status=PLACEHOLDER_GERADO | tempo=8.56s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;18;2026-06-29 10:56:39;2026-06-29 10:56:49;9,612;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_18 | status=PLACEHOLDER_GERADO | tempo=8.53s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;19;2026-06-29 10:56:49;2026-06-29 10:56:58;9,541;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_19 | status=PLACEHOLDER_GERADO | tempo=8.47s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;20;2026-06-29 10:56:58;2026-06-29 10:57:08;9,528;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_20 | status=PLACEHOLDER_GERADO | tempo=8.46s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;21;2026-06-29 10:57:08;2026-06-29 10:57:17;9,433;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_21 | status=PLACEHOLDER_GERADO | tempo=8.36s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;22;2026-06-29 10:57:17;2026-06-29 10:57:27;9,543;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_22 | status=PLACEHOLDER_GERADO | tempo=8.47s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;23;2026-06-29 10:57:27;2026-06-29 10:57:36;9,545;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_23 | status=PLACEHOLDER_GERADO | tempo=8.46s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;24;2026-06-29 10:57:36;2026-06-29 10:57:46;9,58;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_24 | status=PLACEHOLDER_GERADO | tempo=8.49s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;25;2026-06-29 10:57:46;2026-06-29 10:57:56;9,56;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_25 | status=PLACEHOLDER_GERADO | tempo=8.49s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;26;2026-06-29 10:57:56;2026-06-29 10:58:05;9,537;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_26 | status=PLACEHOLDER_GERADO | tempo=8.47s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;27;2026-06-29 10:58:05;2026-06-29 10:58:15;9,613;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_27 | status=PLACEHOLDER_GERADO | tempo=8.54s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;28;2026-06-29 10:58:15;2026-06-29 10:58:24;9,631;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_28 | status=PLACEHOLDER_GERADO | tempo=8.57s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;29;2026-06-29 10:58:24;2026-06-29 10:58:34;9,491;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_29 | status=PLACEHOLDER_GERADO | tempo=8.41s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;30;2026-06-29 10:58:34;2026-06-29 10:58:43;9,52;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_30 | status=PLACEHOLDER_GERADO | tempo=8.45s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;31;2026-06-29 10:58:43;2026-06-29 10:58:53;9,461;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_31 | status=PLACEHOLDER_GERADO | tempo=8.39s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;32;2026-06-29 10:58:53;2026-06-29 10:59:02;9,52;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_32 | status=PLACEHOLDER_GERADO | tempo=8.44s
20260629_105314;RELATORIO_09_Camila_P1;9;Camila;P1;1;33;2026-06-29 10:59:02;2026-06-29 10:59:12;9,583;FIM_POR_NOVA_LINHA;[MÉTRICA] LINHA_SEM_EDIT_PLACEHOLDER | relatorio=RELATORIO_09_Camila_P1 | pagina=1 | origem=tr_child_33 | status=PLACEHOLDER_GERADO | tempo=8.4s
