EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;ETAPA;INICIO;FIM;TEMPO_SEGUNDOS;STATUS;DETALHE;ERRO
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;BROWSER_LAUNCH;2026-06-29 11:38:24;2026-06-29 11:38:25;0,707;OK;BrowserType.launch | OTIMIZADO: slow_mo reduzido de 300ms para 0ms;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;PAGE_GOTO;2026-06-29 11:38:25;2026-06-29 11:38:32;6,962;OK;Page.goto(url_oculta);
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:38:32;2026-06-29 11:38:34;2,018;OK;Page.wait_for_timeout;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;LOCATOR_WAIT_FOR;2026-06-29 11:38:34;2026-06-29 11:38:34;0,039;OK;Locator.wait_for;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;LOCATOR_FILL;2026-06-29 11:38:34;2026-06-29 11:38:34;0,022;OK;Locator.fill(valor_oculto);
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:38:34;2026-06-29 11:38:35;0,809;OK;Page.wait_for_timeout;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:38:35;2026-06-29 11:38:36;0,811;OK;Page.wait_for_timeout;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;LOCATOR_WAIT_FOR;2026-06-29 11:38:36;2026-06-29 11:38:36;0,008;OK;Locator.wait_for;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;LOCATOR_FILL;2026-06-29 11:38:36;2026-06-29 11:38:36;0,01;OK;Locator.fill(valor_oculto);
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:38:36;2026-06-29 11:38:37;1,013;OK;Page.wait_for_timeout;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;LOCATOR_WAIT_FOR;2026-06-29 11:38:37;2026-06-29 11:38:37;0,008;OK;Locator.wait_for;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;LOCATOR_CLICK;2026-06-29 11:38:37;2026-06-29 11:38:37;0,054;OK;Locator.click;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:38:37;2026-06-29 11:38:42;5,016;OK;Page.wait_for_timeout;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 11:38:42;2026-06-29 11:38:43;0,845;OK;Page.wait_for_load_state;
20260629_113823;RELATORIO_10_Camila_P2;10;Camila;P2;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 11:38:43;2026-06-29 11:38:46;2,691;OK;Page.wait_for_load_state;
