EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;ETAPA;INICIO;FIM;TEMPO_SEGUNDOS;STATUS;DETALHE;ERRO
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;BROWSER_LAUNCH;2026-06-29 11:56:28;2026-06-29 11:56:28;0,557;OK;BrowserType.launch | OTIMIZADO: slow_mo reduzido de 300ms para 0ms;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;PAGE_GOTO;2026-06-29 11:56:29;2026-06-29 11:56:32;3,478;OK;Page.goto(url_oculta);
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:56:32;2026-06-29 11:56:34;2,011;OK;Page.wait_for_timeout;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 11:56:34;2026-06-29 11:56:34;0,044;OK;Locator.wait_for;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;LOCATOR_FILL;2026-06-29 11:56:34;2026-06-29 11:56:34;0,023;OK;Locator.fill(valor_oculto);
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:56:34;2026-06-29 11:56:35;0,804;OK;Page.wait_for_timeout;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:56:35;2026-06-29 11:56:36;0,811;OK;Page.wait_for_timeout;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 11:56:36;2026-06-29 11:56:36;0,009;OK;Locator.wait_for;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;LOCATOR_FILL;2026-06-29 11:56:36;2026-06-29 11:56:36;0,011;OK;Locator.fill(valor_oculto);
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:56:36;2026-06-29 11:56:37;1,011;OK;Page.wait_for_timeout;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;LOCATOR_WAIT_FOR;2026-06-29 11:56:37;2026-06-29 11:56:37;0,007;OK;Locator.wait_for;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;LOCATOR_CLICK;2026-06-29 11:56:37;2026-06-29 11:56:37;0,054;OK;Locator.click;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;PAGE_WAIT_TIMEOUT;2026-06-29 11:56:37;2026-06-29 11:56:42;5,015;OK;Page.wait_for_timeout;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 11:56:42;2026-06-29 11:56:46;4,212;OK;Page.wait_for_load_state;
20260629_115627;RELATORIO_12_Camila_P9;12;Camila;P9;;9;PAGE_WAIT_LOAD_STATE;2026-06-29 11:56:46;2026-06-29 11:56:49;2,696;OK;Page.wait_for_load_state;
