EXECUCAO_ID;RELATORIO;INDICE_ORIGINAL;LIDER;PRIORIDADE;PAGINA;LINHA_TR;ETAPA;INICIO;FIM;TEMPO_SEGUNDOS;STATUS;DETALHE;ERRO
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;BROWSER_LAUNCH;2026-06-28 20:35:27;2026-06-28 20:35:28;0,877;OK;BrowserType.launch | OTIMIZADO: slow_mo reduzido de 300ms para 0ms;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;PAGE_GOTO;2026-06-28 20:35:29;2026-06-28 20:35:30;1,137;OK;Page.goto(url_oculta);
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-28 20:35:30;2026-06-28 20:35:32;2,006;OK;Page.wait_for_timeout;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;LOCATOR_WAIT_FOR;2026-06-28 20:35:32;2026-06-28 20:35:32;0,069;OK;Locator.wait_for;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;LOCATOR_FILL;2026-06-28 20:35:32;2026-06-28 20:35:32;0,031;OK;Locator.fill(valor_oculto);
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-28 20:35:32;2026-06-28 20:35:33;0,811;OK;Page.wait_for_timeout;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-28 20:35:33;2026-06-28 20:35:33;0,81;OK;Page.wait_for_timeout;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;LOCATOR_WAIT_FOR;2026-06-28 20:35:33;2026-06-28 20:35:33;0,012;OK;Locator.wait_for;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;LOCATOR_FILL;2026-06-28 20:35:33;2026-06-28 20:35:33;0,015;OK;Locator.fill(valor_oculto);
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-28 20:35:33;2026-06-28 20:35:34;1,01;OK;Page.wait_for_timeout;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;LOCATOR_WAIT_FOR;2026-06-28 20:35:34;2026-06-28 20:35:34;0,011;OK;Locator.wait_for;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;LOCATOR_CLICK;2026-06-28 20:35:34;2026-06-28 20:35:35;0,056;OK;Locator.click;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;PAGE_WAIT_TIMEOUT;2026-06-28 20:35:35;2026-06-28 20:35:40;5,018;OK;Page.wait_for_timeout;
20260628_203526;RELATORIO_01_Walceir_P1;1;Walceir;P1;;9;PAGE_WAIT_LOAD_STATE;2026-06-28 20:35:40;2026-06-28 20:35:40;0,008;OK;Page.wait_for_load_state;
