LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA
DeiseRosa;SEM_EDIT_PLACEHOLDER;BELLO.FIS.0096.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.FIS.0096.V6"").click()";DFE004-Emissão NFE com isenção ICMS;1;editar_indice_3
