LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA
DeiseRosa;SEM_EDIT_PLACEHOLDER;BELLO.PTM.1361.V5;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""BELLO.PTM.1361.V5"").click()";GRF.03.3004 - SERVIÇO DE TRANSPORTE - COM ISS;1;editar_indice_0
