LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA
Walceir;SEM_EDIT_PLACEHOLDER;COPRIMAR.CTL.038.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""COPRIMAR.CTL.038.V6"").click()";COPRIMAR COMERCIO DE PESCADOS E FRUTOS DO MAR LTDA;1;editar_indice_5
