LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA
LucasRamos;SEM_EDIT_PLACEHOLDER;MAIS_FRANGO.FCP.010.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""MAIS_FRANGO.FCP.010.V6"").click()";DES.04 - CRIAR RELATORIO DE REEMBOLSO DE DESPESA COM APLICACAO DE AUTORIZAÇÃO DE VIAGEM;1;tr_child_65
