LIDER_CENARIO;STATUS_EDIT_CENARIO;IDENTIFICADOR_DE_CENARIO;COMANDO_CENARIO_EXECUCOES;NOME_CENARIO;PAGINA_APEX;ORIGEM_LINHA
LucasRamos;SEM_EDIT_PLACEHOLDER;PLUMA_EMP.CTL.055.V6;"page.locator(""iframe[title=""Cenário e Execuções""]"").content_frame.get_by_text(""PLUMA_EMP.CTL.055.V6"").click()";ADJ.03.01 – INTEGRACAO – ORACLE X INTERDADOS X TAXONE;1;tr_child_15
